2.3562166690826416,1
2.3595945835113525,1
2.3635129928588867,1
2.367649555206299,1
2.367785692214966,1
2.371622323989868,1
2.3766472339630127,1
2.379645586013794,1
2.3797805309295654,1
2.3833746910095215,1
2.388766288757324,1
2.392040252685547,1
2.3921778202056885,1
2.396317481994629,1
2.3997275829315186,1
2.4039502143859863,1
2.4041025638580322,1
2.408583402633667,1
2.412097454071045,1
2.417023181915283,1
2.4204561710357666,1
2.4205899238586426,1
2.4244747161865234,1
2.429744005203247,1
2.4328699111938477,1
2.433042049407959,1
2.436612606048584,1
2.441868543624878,1
2.4456820487976074,1
2.44585919380188,1
2.4495983123779297,1
2.4538304805755615,1
2.4576873779296875,1
2.4578235149383545,1
2.4611945152282715,1
2.4653759002685547,1
2.470654249191284,1
2.473966360092163,1
2.4741177558898926,1
2.477534055709839,1
2.4827823638916016,1
2.4863569736480713,1
2.4864935874938965,1
2.4901585578918457,1
2.4942729473114014,1
2.49833607673645,1
2.4984710216522217,1
2.502707004547119,1
2.507260799407959,1
2.511068105697632,1
2.5112481117248535,1
2.5143630504608154,1
2.519066095352173,1
2.5227954387664795,1
2.5280070304870605,1
2.5282113552093506,1
2.5311708450317383,1
2.5352213382720947,1
2.5393855571746826,1
2.539520740509033,1
2.5430963039398193,1
2.547978639602661,1
2.553748607635498,1
2.5539493560791016,1
2.5553369522094727,1
2.5606210231781006,1
2.5635883808135986,1
3.3791909217834473,1
3.3793704509735107,1
3.3826613426208496,1
3.387620687484741,1
3.3916738033294678,1
3.3918519020080566,1
3.3949472904205322,1
3.3998260498046875,1
3.4043822288513184,1
3.404564380645752,1
3.4103243350982666,1
3.4113049507141113,1
3.416839838027954,1
3.4170737266540527,1
3.42584490776062,1
3.4259862899780273,1
3.42795467376709,1
3.4345033168792725,1
3.434687614440918,1
3.4368209838867188,1
3.4417834281921387,1
3.444340705871582,1
3.444474935531616,1
3.4549551010131836,1
3.4551286697387695,1
3.4565298557281494,1
3.4566667079925537,1
3.4669041633605957,1
3.4670798778533936,1
3.4708619117736816,1
3.471001386642456,1
3.474832057952881,1
3.477363109588623,1
3.483518123626709,1
3.48600697517395,1
3.4861583709716797,1
3.4913597106933594,1
3.49367618560791,1
3.500079393386841,1
3.5002753734588623,1
3.503159999847412,1
3.5056018829345703,1
3.5148518085479736,1
3.5150678157806396,1
3.515197992324829,1
3.5179882049560547,1
3.5257444381713867,1
3.5259528160095215,1
3.5387961864471436,1
3.5389490127563477,1
3.5390899181365967,1
3.539219856262207,1
3.5393497943878174,1
3.549415111541748,1
3.549624443054199,1
3.5510661602020264,1
3.5512003898620605,1
3.564703941345215,1
3.5648295879364014,1
3.5649712085723877,1
3.5658063888549805,1
3.567157030105591,1
3.571743965148926,1
3.575669288635254,1
3.575847625732422,1
3.579786539077759,1
3.584076166152954,1
3.5878360271453857,1
3.5922229290008545,1
3.592400550842285,1
3.596172571182251,1
3.60044002532959,1
3.6044769287109375,1
3.6046547889709473,1
3.6079468727111816,1
3.6127710342407227,1
4.735148191452026,1
4.735332012176514,1
4.738831520080566,1
4.743568658828735,1
4.747741937637329,1
4.747951984405518,1
4.750685930252075,1
4.755786418914795,1
4.759752035140991,1
4.763425827026367,1
4.7635602951049805,1
4.767060279846191,1
4.772388458251953,1
4.775210618972778,1
4.775346279144287,1
4.779489994049072,1
4.784573078155518,1
4.78834342956543,1
4.788479566574097,1
4.792330980300903,1
4.7964770793914795,1
4.800799369812012,1
4.800952434539795,1
4.803873777389526,1
4.808595418930054,1
4.812395811080933,1
4.8170905113220215,1
4.817275762557983,1
4.822496652603149,1
4.825285911560059,1
4.828954458236694,1
4.829099416732788,1
4.833022594451904,1
4.8374481201171875,1
4.841474771499634,1
4.841608762741089,1
4.845600605010986,1
4.849447250366211,1
4.853587865829468,1
4.8537938594818115,1
4.857757806777954,1
4.861389398574829,1
4.866612672805786,1
4.870229244232178,1
4.87036395072937,1
4.87408709526062,1
4.878510475158691,1
4.882394313812256,1
4.882528305053711,1
4.886224031448364,1
4.890346527099609,1
4.894659757614136,1
4.8948469161987305,1
4.898415565490723,1
4.903183937072754,1
4.906890153884888,1
4.907109975814819,1
4.910949468612671,1
4.914691925048828,1
4.919751882553101,1
4.923844575881958,1
4.924105167388916,1
4.927420616149902,1
4.931636095046997,1
4.935189962387085,1
4.935323238372803,1
4.939751625061035,1
4.944345474243164,1
4.94806981086731,1
4.948253631591797,1
4.9514336585998535,1
4.955843687057495,1
4.959681272506714,1
4.959827661514282,1
4.963689088821411,1
4.968444108963013,1
4.9722113609313965,1
4.976133108139038,1
4.976289510726929,1
4.989523887634277,1
4.9896721839904785,1
4.98980188369751,1
4.996314525604248,1
6.529427766799927,1
6.532410621643066,1
6.5376739501953125,1
6.540945768356323,1
6.541091442108154,1
6.544609785079956,1
6.549568176269531,1
6.553658485412598,1
6.553792953491211,1
6.557356119155884,1
6.561152219772339,1
6.566120147705078,1
6.571079969406128,1
6.571263551712036,1
6.573253631591797,1
6.578561305999756,1
6.582180500030518,1
6.582315683364868,1
6.585602045059204,1
6.590644836425781,1
6.593772649765015,1
6.593908309936523,1
6.598498106002808,1
6.602648019790649,1
6.60646390914917,1
6.606642007827759,1
6.61023736000061,1
6.615315198898315,1
6.61846661567688,1
6.623629331588745,1
6.623825311660767,1
6.6270740032196045,1
6.631054401397705,1
6.635132789611816,1
6.635267972946167,1
6.639438152313232,1
6.6432366371154785,1
6.64733362197876,1
6.647467851638794,1
6.6511759757995605,1
6.656276702880859,1
6.6599390506744385,1
6.660085201263428,1
6.663489818572998,1
6.669061660766602,1
6.6719582080841064,1
6.676350355148315,1
6.676485776901245,1
6.680344820022583,1
6.684663772583008,1
6.688304424285889,1
6.688439846038818,1
6.697359085083008,1
6.697500705718994,1
6.700653791427612,1
6.700794696807861,1
6.706088542938232,1
6.708598613739014,1
6.712710618972778,1
6.7128729820251465,1
6.7169411182403564,1
6.720639944076538,1
6.725241184234619,1
6.729360580444336,1
6.729556083679199,1
6.733147621154785,1
6.737985849380493,1
6.742053508758545,1
6.742250204086304,1
6.745416879653931,1
6.750351428985596,1
6.754359483718872,1
6.754536867141724,1
6.75772500038147,1
6.762862682342529,1
